name,label,catchment,river,situation,easting,northing,x,y
L.Awe 39A,L.Awe 39A - by Dalavich Chalets. Site located downstream of footbridge. Fished up to large boulders beneath bridge apron.,unknown,,by Dalavich Chalets. Site located downstream of footbridge. Fished up to large boulders beneath bridge apron.,197200,713400,-5.276691,56.269625
L.Awe 39B,L.Awe 39B,unknown,,,196900,713400,-5.281527,56.269497
L.Awe 42,L.Awe 42 - Annual Monitoring Site located immediately downstream of bridge,unknown,,Annual Monitoring Site located immediately downstream of bridge,196600,711900,-5.285208,56.255915
L.Awe 42A,L.Awe 42A,unknown,,,196200,711700,-5.291499,56.253949
L.Awe 43A,L.Awe 43A,unknown,,,196500,711400,-5.286435,56.251387
L.Awe 43B,L.Awe 43B,unknown,,,196200,711200,-5.291114,56.249464
L.Awe 55A,L.Awe 55A - Annual Monitoring Site - Straightened stream section behind nursery. Start fishing from pipe on RB,unknown,,Annual Monitoring Site - Straightened stream section behind nursery. Start fishing from pipe on RB,189500,705300,-5.394362,56.193629
L.Awe 62B,L.Awe 62B,unknown,,,197200,714100,-5.277228,56.275904
L.Awe 91B,L.Awe 91B - Upstream of B840 road,unknown,,Upstream of B840 road,196300,708400,-5.287349,56.224393
L.Awe137B,L.Awe137B - 50m upstream of forestry road,unknown,,50m upstream of forestry road,206600,720100,-5.130063,56.333652
L.Awe143B,L.Awe143B - Upstream of impassable falls.,unknown,,Upstream of impassable falls.,211500,723500,-5.053366,56.366131
L.Awe89A,L.Awe89A - 50m upstream from loch,unknown,,50m upstream from loch,195400,707750,-5.301337,56.218176
L.Awe89B,"L.Awe89B - Upstream pf confluence with tributary T2 (Allt Doire na Sobhrachan), below outflow of hydro development.",unknown,,"Upstream pf confluence with tributary T2 (Allt Doire na Sobhrachan), below outflow of hydro development.",195700,707550,-5.296354,56.216511
L.Awe89C,L.Awe89C - Upstream of hydro generator outflow,unknown,,Upstream of hydro generator outflow,195650,707600,-5.297197,56.216938
LUSSA1,LUSSA1 - Mainstem at Ardura. 200m upstream of bridge alongside trees on left bank,unknown,,Mainstem at Ardura. 200m upstream of bridge alongside trees on left bank,168300,730700,-5.757587,56.4115
LUSSA10,LUSSA10 - Alongside upper garden to tributary burn confluence,unknown,,Alongside upper garden to tributary burn confluence,168900,731000,-5.748149,56.414484
LUSSA2,LUSSA2 - Mainstem downstream of Peddlars pool. Right channel of Island.,unknown,,Mainstem downstream of Peddlars pool. Right channel of Island.,167500,730900,-5.770701,56.4129
LUSSA3,LUSSA3 - Mainstem. Right hand channel of island,unknown,,Mainstem. Right hand channel of island,165900,731500,-5.797111,56.417489
LUSSA4,LUSSA4 - 50m upstream of confluence. Upstream of bends.,unknown,,50m upstream of confluence. Upstream of bends.,165100,732300,-5.810768,56.424263
LUSSA5,LUSSA5 - Mainstem at Torness. Downstream of waterfalls,unknown,,Mainstem at Torness. Downstream of waterfalls,164900,732500,-5.814182,56.425956
LUSSA6,LUSSA6 - Downstream of olfd military road bridge.,unknown,,Downstream of olfd military road bridge.,164700,732800,-5.817687,56.428546
LUSSA7,LUSSA7 - Ishriff. Alongside fenced leftt bank from strainer post to 18th stob.,unknown,,Ishriff. Alongside fenced leftt bank from strainer post to 18th stob.,163200,731100,-5.840415,56.412557
LUSSA8,"LUSSA8 - Mainstem, 300m downstream of Loch Sguabain. Upstream of small burn flowing from right bank",unknown,,"Mainstem, 300m downstream of Loch Sguabain. Upstream of small burn flowing from right bank",163400,730900,-5.837,56.410864
LUSSA9,LUSSA9 - Upstream od confluence,unknown,,Upstream od confluence,163000,730400,-5.843015,56.406182
Laggan 1,"Laggan 1 - Avinlussa, top of beat 3 by pig pen.",unknown,,"Avinlussa, top of beat 3 by pig pen.",135300,658200,-6.219251,55.744583
Laggan 2,Laggan 2 - Downstream of Mulindry Mill,unknown,,Downstream of Mulindry Mill,135900,659700,-6.21117,55.758352
Laggan 3,Laggan 3 - 10m downstream of road bridge up to first bend beside farm,unknown,,10m downstream of road bridge up to first bend beside farm,138600,660300,-6.168837,55.765194
Laggan 4,Laggan 4 - Upstream of road bridge,unknown,,Upstream of road bridge,136200,658000,-6.204761,55.743282
Laggan 5,Laggan 5 - Renshaw's. 50m downstream of road bridge.,unknown,,Renshaw's. 50m downstream of road bridge.,134500,655600,-6.229435,55.720848
Laggan 6,Laggan 6 - 50m upstream of road bridge,unknown,,50m upstream of road bridge,134500,655200,-6.229047,55.717264
Laggan 7,Laggan 7 - Upstream of road bridge,unknown,,Upstream of road bridge,139600,661600,-6.154183,55.777383
Laggan 8,Laggan 8 - Dunlossit. Upstream of confluence.,unknown,,Dunlossit. Upstream of confluence.,140800,658100,-6.131778,55.746662
Laggan 9,Laggan 9 - Upstream of fording point,unknown,,Upstream of fording point,140700,658300,-6.133557,55.7484
Leacann 1,Leacann 1 - Mainstem - 100m upstream of building on RB (at Furnace turn-off),unknown,,Mainstem - 100m upstream of building on RB (at Furnace turn-off),202350,700400,-5.183978,56.155181
Leacann 2,Leacann 2 - Upstream edge of left hand bend in river. Start upstream of road protection wall.,unknown,,Upstream edge of left hand bend in river. Start upstream of road protection wall.,202300,700500,-5.184856,56.156058
Leacann 3,Leacann 3 - Mainstem - 50m downstream of weir. Riffle / run.,unknown,,Mainstem - 50m downstream of weir. Riffle / run.,202350,700600,-5.184127,56.156976
Leacann 4,Leacann 4 - 150m upstream of weir.,unknown,,150m upstream of weir.,202250,700700,-5.185808,56.157831
Leacann 5,Leacann 5 - 250m upstream of weir.,unknown,,250m upstream of weir.,202250,701000,-5.186031,56.160522
Leacann 8,Leacann 8 - Below Braleckan Farm. Downstream of track bridge.,unknown,,Below Braleckan Farm. Downstream of track bridge.,202300,702300,-5.186194,56.172205
Leargy 2,Leargy 2 - 100m downstream of road,unknown,,100m downstream of road,174049,661756,-5.606266,55.796104
Leargy 3,Leargy 3 - Upstream of old road bridge,unknown,,Upstream of old road bridge,174180,661933,-5.604328,55.797752
Leargy 4,Leargy 4 - upstream of tributary confuence at High Carse,unknown,,upstream of tributary confuence at High Carse,174215,662268,-5.604049,55.800773
Leargy 5,Leargy 5 - Downstream of culvert,unknown,,Downstream of culvert,175845,665012,-5.58036,55.826138
Leargy 6,Leargy 6 - Upstream of culvert,unknown,,Upstream of culvert,175968,665227,-5.578578,55.828123
Lurgy 1,Lurgy 1 - Downstream of cemetary,unknown,,Downstream of cemetary,173981,661679,-5.607285,55.795382
Mach 4,Mach 4 - Downstream of Uigle,unknown,,Downstream of Uigle,169356,617084,-5.643606,55.393318
Mach 8,Mach 8 - Alongside house wall,unknown,,Alongside house wall,168826,623664,-5.657412,55.452073
More1,More1 - 60m upstream of road bridge,unknown,,60m upstream of road bridge,205485,684263,-5.121845,56.011703
More2,"More2 - Opposite white house, above confluence",unknown,,"Opposite white house, above confluence",205413,684687,-5.123306,56.015478
More3,More3 - Downstream of braids where field fence meets LB,unknown,,Downstream of braids where field fence meets LB,205437,684934,-5.1231,56.017703
More4,More4 - Upstream of 3 tonne weight limit bridge,unknown,,Upstream of 3 tonne weight limit bridge,205467,685464,-5.123004,56.02247
More5,"More5 - Mainstem, upstream of confluence with mainstem",unknown,,"Mainstem, upstream of confluence with mainstem",205609,685921,-5.12106,56.026628
More6,"More6 - RB trib, upstream of three culvert pipes",unknown,,"RB trib, upstream of three culvert pipes",205568,685941,-5.121732,56.026791
Nant 1,Nant 1 - Downstream of road bridge at golf course,unknown,,Downstream of road bridge at golf course,200400,731400,-5.238776,56.432439
Nant 2,Nant 2 - Downstream of bridge. Fished up to fording point.,unknown,,Downstream of bridge. Fished up to fording point.,201500,728050,-5.218427,56.402854
Nant 3,Nant 3 - Upstream of forestry bridge,unknown,,Upstream of forestry bridge,202000,727200,-5.209696,56.395439
Nell 1,Nell 1 - I00m upstream of Irish Ford at Glenfeochan House,unknown,,I00m upstream of Irish Ford at Glenfeochan House,188200,724600,-5.430754,56.36614
Nell 11,Nell 11 - Downstream of confluence with Eas an Buaile,unknown,,Downstream of confluence with Eas an Buaile,194300,727600,-5.334535,56.395738
Nell 12,Nell 12 - Upstream of confluence,unknown,,Upstream of confluence,194400,727600,-5.332918,56.395782
Nell 13,Nell 13 - Downstream of road bridge. Fished up to bedrock section 20m below bridge.,unknown,,Downstream of road bridge. Fished up to bedrock section 20m below bridge.,197450,728450,-5.284249,56.404723
Nell 2,Nell 2 - Mainstem,unknown,,Mainstem,189200,724500,-5.414515,56.36569
Nell 3,Nell 3 - Upper mainstem. Opposite cottages. Large rock on RB to twin bows on LB,unknown,,Upper mainstem. Opposite cottages. Large rock on RB to twin bows on LB,190300,724100,-5.396422,56.362591
Nell 4,Nell 4 - 3m u/s of watergate to large rock on RB,unknown,,3m u/s of watergate to large rock on RB,190650,724080,-5.390751,56.362567
Nell 5,Nell 5 - 50m downstream with confluence. Start 20m upstream of RH bend,unknown,,50m downstream with confluence. Start 20m upstream of RH bend,191800,724200,-5.372265,56.36415
Nell 8,"Nell 8 - Torrinturk, upstream of large bolder on RB to riffle",unknown,,"Torrinturk, upstream of large bolder on RB to riffle",190700,728950,-5.393829,56.406265
Nell 9,"Nell 9 - Upstream of road bridge, starting level with bolder wall",unknown,,"Upstream of road bridge, starting level with bolder wall",193800,728050,-5.342975,56.399556
Orm 2,Orm 2 - Mainstem - Lower field downstream of right hand bend,unknown,,Mainstem - Lower field downstream of right hand bend,173720,671770,-5.619848,55.885746
Orm 5,Orm 5 - Allt Doire Duibhe - upstream of confluence,unknown,,Allt Doire Duibhe - upstream of confluence,175602,671676,-5.589743,55.885783
Orm 6,Orm 6 - Abhainn Mor - 20m upstream of confluence,unknown,,Abhainn Mor - 20m upstream of confluence,175752,671771,-5.587429,55.886705
Ruel 08,Ruel 08 - downstream of roadbridge - fished up to within 10m of start of bridge apron.,unknown,,downstream of roadbridge - fished up to within 10m of start of bridge apron.,203620,690500,-5.15628,56.066895
Ruel 10,Ruel 10 - 50m upstream from confluence with main River Ruel channel,unknown,,50m upstream from confluence with main River Ruel channel,199500,683100,-5.216817,55.998805
Ruel 11,Ruel 11 - tributary of River Ruel - 20m below roadbridge by Ornidale gatehouse.,unknown,,tributary of River Ruel - 20m below roadbridge by Ornidale gatehouse.,200200,683100,-5.205611,55.999097
Ruel 3,Ruel 3 - tributary - downstream of road - fished up to bridge,unknown,,tributary - downstream of road - fished up to bridge,199500,685500,-5.218608,56.020334
Ruel 6,Ruel 6 - Downstream from Road,unknown,,Downstream from Road,201400,688400,-5.190323,56.04714
Ruel 9,Ruel 9 - upstream of road signed Glendaruel Forset. Started fishing 5m upstream of culvert.,unknown,,upstream of road signed Glendaruel Forset. Started fishing 5m upstream of culvert.,201600,687700,-5.1866,56.040944
Ruel five,Ruel five - upstream of road,unknown,,upstream of road,201907,688673,-5.182399,56.049799
Ruel four,Ruel four - - tributary of River Ruel - fished downstream of road - fished up to bridge,unknown,,- tributary of River Ruel - fished downstream of road - fished up to bridge,199800,686400,-5.214475,56.028533
Ruel one,Ruel one - Downstream of road,unknown,,Downstream of road,200216,682007,-5.204543,55.989299
Ruel six,Ruel six - started fishing 30m downstream of roadbridge,unknown,,started fishing 30m downstream of roadbridge,203300,690800,-5.161632,56.069455
Ruel three,Ruel three - River Ruel tributary - started fishing 40m downstream from road crossing by camquhart farm.,unknown,,River Ruel tributary - started fishing 40m downstream from road crossing by camquhart farm.,199400,685200,-5.219986,56.017601
Ruel two,Ruel two - Downstream of road,unknown,,Downstream of road,199603,683086,-5.215157,55.998722
Ruel01,Ruel01 - - tributary of River Ruel at Primary School gate - fished up to first road culvert at road junction,unknown,,- tributary of River Ruel at Primary School gate - fished up to first road culvert at road junction,199500,684300,-5.217712,56.009569
Ruel05,Ruel05,unknown,,,199800,686800,-5.214773,56.032121
Ruel12,Ruel12 - Downstream from Road/ Windfarm,unknown,,Downstream from Road/ Windfarm,202600,689000,-5.171532,56.053019
Saddel2,Saddel2 - 70m ustream of confluence at trees,unknown,,70m ustream of confluence at trees,178717,631968,-5.507948,55.531118
Sandhole 1,Sandhole 1 - Upstream of of forestry track bridge,unknown,,Upstream of of forestry track bridge,201300,699700,-5.200332,56.148466
Shira 1,Shira 1 - Maan.,unknown,,Maan.,212100,712700,-5.035963,56.269476
Shira 10,Shira 10 - Downsrteam of road bridge,unknown,,Downsrteam of road bridge,214150,715800,-5.005092,56.298096
Shira 11,Shira 11 - below road bridge,unknown,,below road bridge,215300,716700,-4.987166,56.30662
Shira 2,Shira 2 - Downstream of road bridge,unknown,,Downstream of road bridge,212300,712700,-5.032738,56.269556
Shira 3,Shira 3 - From fallen tree in lower field to 100m below track,unknown,,From fallen tree in lower field to 100m below track,212100,712500,-5.035821,56.267682
Shira 4,"Shira 4 - below road. Into fiels, across fence. 50m above confluence.",unknown,,"below road. Into fiels, across fence. 50m above confluence.",212800,713500,-5.025244,56.27693
Shira 5A,Shira 5A - 50m downstream from site 5,unknown,,50m downstream from site 5,213750,715100,-5.011052,56.291659
Shira 5B,Shira 5B - Riffle downstream of old shoolhouse burn confluence,unknown,,Riffle downstream of old shoolhouse burn confluence,213750,715050,-5.011017,56.29121
Shira 6,Shira 6 - Riffle downstream of Elrig beag bridge,unknown,,Riffle downstream of Elrig beag bridge,213500,714600,-5.014732,56.287075
Shira 7,"Shira 7 - opposite sheilings, downstream of stepping stones",unknown,,"opposite sheilings, downstream of stepping stones",213800,715100,-5.010246,56.291679
Shira 8,Shira 8 - Adjacent to site 5. Upstream of road track,unknown,,Adjacent to site 5. Upstream of road track,213750,715250,-5.011158,56.293005
Shira 9,Shira 9 - Main River - Along Island at Eilean an Eagaill,unknown,,Main River - Along Island at Eilean an Eagaill,213900,715200,-5.008703,56.292615
Sliddery 1,Sliddery 1 - Mill pool upstream to first tree,unknown,,Mill pool upstream to first tree,194700,624600,-5.249707,55.472005
Sliddery 2,Sliddery 2 - Corriehiam - from ford to trees,unknown,,Corriehiam - from ford to trees,195600,626300,-5.236744,55.487633
Sliddery 3,Sliddery 3 - Cnoc na Dail - upstream of tributary to water gate,unknown,,Cnoc na Dail - upstream of tributary to water gate,197100,628500,-5.214653,55.507995
Sorn 1,"Sorn 1 - Sorn Mainstem-Below white bridge, Campbell's Islay Estate",unknown,,"Sorn Mainstem-Below white bridge, Campbell's Islay Estate",133400,662300,-6.253436,55.780279
Sorn 10,Sorn 10 - 50m upstream of A846 road bridge in cancalised sedction,unknown,,50m upstream of A846 road bridge in cancalised sedction,136500,664900,-6.206661,55.805275
Sorn 2,Sorn 2 - Harrisons/Fording Point,unknown,,Harrisons/Fording Point,134600,662400,-6.234454,55.781834
Sorn 3,Sorn 3 - 20metres above main footbridge,unknown,,20metres above main footbridge,135200,662600,-6.225109,55.783955
Sorn 4,Sorn 4 - Watsons Pool (below),unknown,,Watsons Pool (below),135500,663400,-6.221115,55.791288
Sorn 5,Sorn 5 - Dairy site bridge Esknish,unknown,,Dairy site bridge Esknish,136700,664800,-6.203383,55.804488
Sorn 6,Sorn 6 - 30metres above Road bridge,unknown,,30metres above Road bridge,137200,665400,-6.196007,55.810137
Sorn 7,Sorn 7 - Above bridge Drumnaski,unknown,,Above bridge Drumnaski,138300,665400,-6.178503,55.810734
Sorn 8,Sorn 8 - 50metres downstream of Road (track) bridge,unknown,,50metres downstream of Road (track) bridge,135800,662700,-6.215665,55.78518
